id,display_name,description,works_count,cited_by_count,policy_block,policy_subblock,score_core,score_domain,score_context
https://openalex.org/T13088,Legal and Labor Studies,"This cluster of papers explores the intersection of labor relations, digital economy, and platform work. It delves into topics such as collective bargaining, worker rights in the gig economy, remote monitoring of workers, social policy implications, and the geopolitical context within the European Union.",125021,49249,01_policy_core,governance_law_regulation,5,6,1
https://openalex.org/T13763,Historical Legal Studies and Society,"This cluster of papers covers a wide range of topics related to legal and social transformations in Europe, including legal history, social change, the influence of religion on law, the development of Nordic welfare states, the impact of the Reformation, ethical theory, constitutionalism, cultural encounters, family structures, and the status of European minorities.",123976,51322,01_policy_core,governance_law_regulation,7,0,9
https://openalex.org/T12982,Legal principles and applications,"This cluster of papers explores legal remedies, corrective justice, and various aspects of law including unjust enrichment, contract law, fiduciary duty, restitution, equity, negligence law, property rights, and legal history.",123096,279774,01_policy_core,governance_law_regulation,9,1,1
https://openalex.org/T14362,Diverse Legal and Medical Studies,"This cluster of papers focuses on competition law, market power, and regulatory frameworks in the European Union. It explores topics such as the Digital Markets Act, EU competition law, consumer protection, antitrust regulation, platform economy, unfair trading practices, and corporate governance. The papers analyze the role of producer organizations, the impact of public payment delays, and the implications of excessive pharmaceutical prices on public health.",116428,36006,01_policy_core,governance_law_regulation,8,8,1
https://openalex.org/T12040,International Arbitration and Investment Law,"This cluster of papers focuses on the impact of Bilateral Investment Treaties (BITs) on Foreign Direct Investment (FDI) and the related legal and economic implications. It explores topics such as investment treaty arbitration, regulatory expropriation, fair and equitable treatment, and the balance between state sovereignty and international law.",111977,338017,01_policy_core,governance_law_regulation,6,0,0
https://openalex.org/T14012,Comparative and International Law Studies,"This cluster of papers explores the globalization of law, with a focus on comparative legal methodology, intersectionality in human rights, financialization, employment relationships, regulatory sanctions in financial markets, and the impact of globalization on legal education. It delves into the challenges and opportunities presented by the intersection of different legal systems in a globalized world.",103901,65618,01_policy_core,governance_law_regulation,8,2,0
https://openalex.org/T14115,Legal processes and jurisprudence,"This cluster of papers focuses on the assessment, standards, and management of legal evidence in judicial proceedings. It covers topics such as standards of proof, credibility assessment, trial procedures, court decisions, human rights litigation, legal translation, and criminal justice.",100593,38643,01_policy_core,governance_law_regulation,6,2,0
https://openalex.org/T13877,Law in Society and Culture,"This cluster of papers explores the intersection of visual representation, semiotics, and jurisprudence, with a focus on courtroom design, the use of imagery in law and film, the portrayal of affect and emotion in legal proceedings, and the cultural diplomacy of legal art. It delves into topics such as transitional justice, human rights in art, and the ethics of courtroom imagery, offering a multidisciplinary perspective on the visual aspects of law and justice.",95709,401683,01_policy_core,governance_law_regulation,9,2,5
https://openalex.org/T12619,Political Systems and Governance,"This cluster of papers explores the dynamics of intergovernmental relations, decentralization, and territorial politics within multinational federations. It delves into topics such as national identity, secessionism, collaborative federalism, constitutional change, and the political implications of devolution. The focus is on understanding the complexities and challenges of governance in diverse and multi-level political systems.",84617,328109,01_policy_core,governance_law_regulation,11,0,1
https://openalex.org/T11762,"Law, Economics, and Judicial Systems","This cluster of papers explores the economic analysis of law and legal systems, focusing on topics such as public enforcement, contracts, litigation, regulation, transaction cost theory, property rights, judicial efficiency, plea bargaining, liability, and norms. The research delves into the intersection of economic principles with legal frameworks and their impact on societal behavior and outcomes.",78122,554805,01_policy_core,governance_law_regulation,7,0,0
https://openalex.org/T10802,Judicial and Constitutional Studies,"This cluster of papers explores the intersection of judicial politics, legal consciousness, and the dynamics of constitutional review. It delves into topics such as judicial independence, the role of public opinion in shaping court decisions, legal mobilization, and the functioning of international courts. Additionally, it examines issues related to the separation of powers, the rule of law, and the impact of partisan labels on democratic accountability.",71758,415026,01_policy_core,governance_law_regulation,8,0,0
https://openalex.org/T10053,International Relations and Foreign Policy,"This cluster of papers encompasses a wide range of topics related to international relations, including power dynamics, the role of international institutions and global governance, the influence of norms and soft power, the security dilemma, international law and diplomacy, globalization, and hegemonic structures. The papers explore various theoretical perspectives and empirical case studies to understand the complexities of interactions between states and non-state actors in the global arena.",68294,714346,01_policy_core,governance_law_regulation,8,0,0
https://openalex.org/T12986,Administrative Law and Governance,"This cluster of papers covers a wide range of topics related to public administration, legal studies, and governance. It includes discussions on transparency, constitutional law, environmental law, citizen participation, judicial review, and measures for preventing corruption. The cluster also delves into the legal frameworks within the European Union and the impact of new technologies on government operations.",66502,20349,01_policy_core,governance_law_regulation,22,1,1
https://openalex.org/T12156,World Trade Organization Law,"This cluster of papers focuses on the role of public international law in the World Trade Organization (WTO) disputes, including topics such as WTO dispute settlement, global governance, trade policy, human rights, environmental regulation, developing country participation, and the constitutionalization of international trade law.",65831,181668,01_policy_core,governance_law_regulation,9,8,0
https://openalex.org/T14258,Legal and Policy Issues,"This cluster of papers focuses on the constitutional reform, legal modernization, and the impact of digital technologies on public policy in Russia. It covers topics such as the application of blockchain technology for diploma authenticity, the role of artificial intelligence in law, cybersecurity challenges, and the fiscal impact of the COVID-19 pandemic. The cluster also addresses issues related to local self-government, e-government, and the use of digital technologies in the oil and gas industry.",61735,51270,01_policy_core,governance_law_regulation,18,4,0
https://openalex.org/T13101,Legal and Social Justice Studies,"This cluster of papers focuses on various aspects of child protection, including legal frameworks, human rights, juvenile justice, sexual violence, drug abuse, restorative justice, data privacy, family roles, and gender discrimination. It explores the challenges and strategies for safeguarding the rights and well-being of children in Indonesia and globally.",59216,72387,01_policy_core,governance_law_regulation,5,6,1
https://openalex.org/T14288,"Law, Rights, and Freedoms","This cluster of papers explores the complex intersections of freedom of speech, civil rights, privacy, democracy, discrimination, media, surveillance, and human rights. It delves into the challenges and debates surrounding these issues in various contexts, including legal, social, and political dimensions.",52888,122740,01_policy_core,governance_law_regulation,6,0,0
https://openalex.org/T13842,Intellectual Property Law,"This cluster of papers covers a wide range of topics related to intellectual property law and policy analysis, including trademark law, copyright law, patents, fair use, design protection, international trade, consumer rights, and legal harmonization. The papers explore various legal mechanisms, case studies, and empirical analyses in the field of intellectual property law.",49148,43097,01_policy_core,governance_law_regulation,12,1,0
https://openalex.org/T14300,Legal and Social Philosophy,"This cluster of papers explores the influence of positivism on social change, with a focus on the 19th century. It delves into the works of Auguste Comte, utopian socialism, scientific philosophy, and its impact on political theory, historical analysis, cultural history, and colonialism.",39180,19993,01_policy_core,governance_law_regulation,4,0,3
https://openalex.org/T13408,Corporate Law and Human Rights,"This cluster of papers focuses on the obligations and responsibilities of multinational corporations and other business entities with regard to human rights. It explores topics such as corporate liability for human rights violations, the role of international law in holding corporations accountable, and the development of frameworks and guidelines for corporate responsibility. The cluster also delves into the challenges and opportunities in enforcing human rights standards on transnational corporations.",38007,106828,01_policy_core,governance_law_regulation,5,0,0
https://openalex.org/T14112,"Economic, financial, and policy analysis","This cluster of papers covers a wide range of topics related to global economic development, governance, and financial systems. It includes discussions on the impact of globalization, financial crises, monetary policy, trade regulation, sustainable development, institutional reform, and banking regulation. The papers also delve into the historical context of economic development and the challenges faced by different countries in achieving sustainable growth.",36982,128885,01_policy_core,governance_law_regulation,13,2,1
https://openalex.org/T13170,Discrimination and Equality Law,"This cluster of papers focuses on the legal framework, challenges, and developments related to equality and non-discrimination law in Europe. It covers topics such as gender equality, intersectionality, age discrimination, European Court of Human Rights, anti-discrimination measures, and the role of EU law in promoting equal treatment. The papers also discuss the complexities and nuances of addressing discrimination across various social dimensions.",33453,69278,01_policy_core,governance_law_regulation,7,0,1
https://openalex.org/T13357,Property Rights and Legal Doctrine,"This cluster of papers explores the legal, economic, and ethical aspects of eminent domain, property rights, and land acquisition. It delves into topics such as compensation for takings, government takings for urban renewal, the role of legal institutions in property rights, and the implications of eminent domain in the context of climate change adaptation.",32088,72286,01_policy_core,governance_law_regulation,9,2,0
https://openalex.org/T13138,Legal and Constitutional Studies,"This cluster of papers covers a wide range of topics related to the intersection of law and economics, with a focus on public policy and regulation. It includes discussions on cost-benefit analysis, judicial system, property rights, constitutional law, taxation, antitrust, and intellectual property.",30166,124844,01_policy_core,governance_law_regulation,14,0,0
https://openalex.org/T13875,Legal Studies and Reforms,"This cluster of papers covers a wide range of topics related to international human rights, law, and their intersection with various aspects of society and governance. It includes discussions on the right to health, criminal justice, environmental protection, economic development, gender equality, legal regulation, social responsibility, and ethical dilemmas. The papers reflect a comprehensive exploration of human rights issues from legal, ethical, and practical perspectives.",25979,9069,01_policy_core,governance_law_regulation,10,4,0
https://openalex.org/T13659,Ombudsman and Human Rights,"This cluster of papers focuses on the global expansion and role of National Human Rights Institutions (NHRIs) in promoting good governance, human rights protection, and civil society engagement. It explores the intersection of NHRIs with administrative law, international law, and sustainable development, emphasizing their impact on global governance and judicial review.",25623,28089,01_policy_core,governance_law_regulation,8,0,0
https://openalex.org/T13988,Public Administration and Governance,"This cluster of papers covers a wide range of topics related to public policy, governance, and political systems. It includes discussions on democracy, legislation, statecraft, constitutional law, social justice, human rights, and the role of bureaucracy in governance. The papers also explore the impact of presidential government systems and analyze the evolution of public service and new right policies.",25098,21117,01_policy_core,governance_law_regulation,24,1,0
https://openalex.org/T14264,"Law, Ethics, and AI Impact","This cluster of papers explores the mutual impact of organizational culture and structure, with a focus on entrepreneurship, digital activism, ethical guidelines, leadership development, and nuclear energy policy. It also delves into the impact of organizational culture on human resource practices and health care reform. The papers analyze the role of social media in various contexts and discuss the implications of digital innovation on traditional organizational cultures.",17755,7720,01_policy_core,governance_law_regulation,5,6,2
https://openalex.org/T13825,Economic Policies and Impacts,"This cluster of papers covers a wide range of topics in economic policy and public finance research, including tax competition among states, fiscal decentralization, monetary policy transmission, labor market flexibility, international trade, climate change policy, pension reforms, regulatory risk, immigration policies, and public goods provision.",17260,178922,01_policy_core,governance_law_regulation,11,6,0
https://openalex.org/T13810,Legal Systems and Institutions,"This cluster of papers explores the impact of Over-the-Top (OTT) services, such as media streaming platforms, on telecom service providers and the media industry. It delves into consumer behavior, business strategies, regulatory challenges, and the influence of COVID-19 on digital customer ownership and market dynamics.",14853,5807,01_policy_core,governance_law_regulation,8,3,0
https://openalex.org/T14259,Legal Rights and Human Rights,"This cluster of papers covers a wide range of topics related to human rights, legal ethics, and international law. It includes discussions on corporate personhood, privacy protection, civil liberties, and the role of the European Court of Human Rights. The cluster also delves into ethical concepts and the intersection of law with social justice and constitutional rights.",8849,5133,01_policy_core,governance_law_regulation,8,1,1
https://openalex.org/T13879,Indigenous Peoples' Rights and Law,"This cluster of papers explores the complex interplay of legal systems, indigenous rights, and globalization, focusing on issues such as legal pluralism, customary law, transnational law, and the rights of indigenous peoples. It delves into the challenges and opportunities presented by the coexistence of multiple legal frameworks in a globalized world, with a particular emphasis on human rights and environmental law.",8046,17139,01_policy_core,governance_law_regulation,10,1,2
https://openalex.org/T14268,Evolving Legal Systems and Governance,"This cluster of papers explores the evolution of legal systems, governance, and human rights, encompassing topics such as international law, judicial procedures, constitutional law, civil society, and ethical dilemmas. It delves into the intersection of law, ethics, and global governance, shedding light on the challenges and developments in legal frameworks across different regions.",6014,9248,01_policy_core,governance_law_regulation,22,0,0
https://openalex.org/T13573,"Government, Law, and Information Management","This cluster of papers covers a wide range of topics related to European governance and legal framework analysis, including the European Union, governance, human rights, international law, cultural values, data protection, judicial independence, social cohesion, and public administration. The papers discuss various aspects of European governance and legal systems, as well as their impact on society and individuals.",4489,7431,01_policy_core,governance_law_regulation,22,0,4
https://openalex.org/T13616,"Governance, Compliance, and Sustainability","This cluster of papers explores the intersection of sustainable development, corporate compliance, and global governance, with a focus on environmental protection, innovation, legal regulation, social responsibility, and ethical practices. It delves into the impact of digital transformation on economic growth and the implementation of sustainable business models. The papers also discuss the role of technology in promoting sustainable development and the challenges and benefits of internal investigations in business management.",2576,378,01_policy_core,governance_law_regulation,12,4,0
https://openalex.org/T11742,Economic Theory and Policy,"This cluster of papers explores the causes and macroeconomic implications of various trends, including income distribution, financial crises, aggregate demand, economic growth, monetary policy, inequality, debt, industrialization, balance of payments, and structural change. The papers analyze long-period trends and their impact on different economies, providing insights into the complex interplay of these factors.",193989,1398560,01_policy_core,macro_fiscal_monetary_policy,6,2,0
https://openalex.org/T11770,Fiscal Policy and Economic Growth,"This cluster of papers explores the impact of infrastructure development, government expenditure, and taxation policies on economic growth, with a focus on the role of public investment, transportation infrastructure, and optimal taxation. It investigates the relationship between infrastructure, taxation, and regional disparities in economic development, providing insights into the effects of different fiscal policies on long-term growth and efficiency.",167227,1859689,01_policy_core,macro_fiscal_monetary_policy,16,4,0
https://openalex.org/T10007,Monetary Policy and Economic Impact,"This cluster of papers covers a wide range of topics in macroeconomic analysis, including monetary and fiscal policy, economic growth, financial development, business cycles, panel data analysis, interest rates, exchange rates, inflation dynamics, and structural change. The papers provide insights into the empirical and theoretical aspects of these macroeconomic phenomena and their implications for policy making.",146678,2885145,01_policy_core,macro_fiscal_monetary_policy,12,0,0
https://openalex.org/T12446,Economic Growth and Fiscal Policies,"This cluster of papers covers topics related to public economics, regional development, fiscal decentralization, human development index, and spatial planning. It includes studies on public sector accounting, econometrics, local government finance, economic growth, and poverty analysis.",115555,187715,01_policy_core,macro_fiscal_monetary_policy,13,2,0
https://openalex.org/T11257,Taxation and Compliance Studies,"This cluster of papers explores the determinants, consequences, and enforcement strategies related to tax evasion, informal economy, and shadow economy. It covers topics such as tax compliance, tax morale, corruption, institutional quality, and the impact of fiscal policies on the labor market. The research also delves into the interplay between formal and informal sectors, as well as the role of enforcement mechanisms in influencing taxpayers' behavior.",90069,546844,01_policy_core,macro_fiscal_monetary_policy,11,2,0
https://openalex.org/T11621,Fiscal Policies and Political Economy,"This cluster of papers explores the political and economic impacts of fiscal policy cycles, including topics such as political budget cycles, public debt, economic growth, procyclical fiscal policy, government debt, fiscal rules, election effects on fiscal policy, and local government finance.",58225,442589,01_policy_core,macro_fiscal_monetary_policy,19,1,0
https://openalex.org/T12722,Innovation Policy and R&D,"This cluster of papers examines the impact of government R&D subsidies and fiscal incentives on private R&D investment, innovation activities, and firm performance. It explores the effectiveness and efficiency of R&D support programs, the additionality effects of subsidies, and the role of public funding in promoting technological development, particularly in small and medium enterprises (SMEs). The literature also evaluates the influence of R&D tax credits, collaboration initiatives, and regional capital subsidies on firms' innovation intensity and productivity.",57793,417105,01_policy_core,macro_fiscal_monetary_policy,8,6,0
https://openalex.org/T11461,Local Government Finance and Decentralization,"This cluster of papers explores the topic of fiscal decentralization and governance, with a focus on political economy and the provision of local public goods. It covers aspects such as intergovernmental fiscal relations, tax competition, economic growth, and the impact of decentralization on development. The papers analyze the implications of fiscal decentralization for local government, accountability, and service delivery.",54416,505400,01_policy_core,macro_fiscal_monetary_policy,16,4,0
https://openalex.org/T13042,Economic and Fiscal Studies,"This cluster of papers explores the economic implications of taxation policies and systems, including topics such as tax expenditures, fiscal policy, global economy, income taxation, government spending, corporate sovereignty, excise taxation, and financial management.",48671,36993,01_policy_core,macro_fiscal_monetary_policy,13,0,0
https://openalex.org/T13624,Social Sciences and Policies,"This cluster of papers covers a wide range of topics related to social work, welfare state, and community intervention in Spain. It includes discussions on gender differences, the impact of economic crisis, family support for vulnerable populations, migrant integration, and ethical challenges in social work practice. The papers also explore the role of the third sector, participation in social policies, and the evolving landscape of social welfare in Spain.",331497,294565,01_policy_core,social_labor_welfare_policy,6,0,0
https://openalex.org/T10443,Social Policy and Reform Studies,"This cluster of papers explores the intersection of politics and economics in the context of welfare states, focusing on topics such as institutional change, globalization, income inequality, public opinion on redistribution, and the role of ideas in shaping social policies.",150885,1491844,01_policy_core,social_labor_welfare_policy,6,1,0
https://openalex.org/T13888,Social Policies and Family,"This cluster of papers covers a wide range of topics related to social equity, public policy analysis, and the impact of various policies on marginalized communities. It includes discussions on social determinants of health, urban segregation, family support policies, poverty alleviation, and gender equality. The papers also delve into the evaluation of welfare systems, healthcare access, and community development initiatives.",108152,78957,01_policy_core,social_labor_welfare_policy,9,4,0
https://openalex.org/T12902,Public Policy and Governance,"This cluster of papers covers a wide range of topics related to public policy, governance, institutions, and social participation in Latin America. It includes discussions on economic performance, healthcare policies, community development, inequality, and the challenges of democracy. The papers also explore the impact of neoliberalism, the role of civil society, and the dynamics of decision-making in public policy.",44066,50393,01_policy_core,social_labor_welfare_policy,25,2,0
https://openalex.org/T13906,Social Issues and Policies,"This cluster of papers explores the impact of economic policies, market failures, and globalization on social disparities, poverty, and community well-being. It delves into issues of economic inequality, social justice, sustainability, and public policy, with a focus on wealth distribution and labor markets.",16259,44187,01_policy_core,social_labor_welfare_policy,7,5,0
https://openalex.org/T14202,"Sustainability, Governance, and Employment Studies","This cluster of papers covers a wide range of topics related to qualitative research methods, community empowerment, character education, building regulations, work motivation, leadership styles, and employee performance in the context of higher education and organizational readiness for change. The papers provide practical guides, experiences, and challenges in conducting successful qualitative research and implementing effective practices in various fields.",3427,3440,01_policy_core,social_labor_welfare_policy,8,6,0
https://openalex.org/T11303,Bayesian Modeling and Causal Inference,"This cluster of papers focuses on the learning, inference, and applications of Bayesian networks and related probabilistic graphical models. It covers topics such as causal inference, graphical model structure learning, Markov logic networks, and the use of imprecise probabilities in modeling. The papers also discuss various algorithms for probabilistic learning and highlight the applications of Bayesian networks in diverse fields such as ecology, healthcare, and decision making under uncertainty.",53665,1024250,01_policy_core,policy_methods_and_evaluation,6,1,0
https://openalex.org/T10845,Advanced Causal Inference Techniques,"This cluster of papers focuses on methods for causal inference in observational studies, with an emphasis on reducing the effects of confounding. It covers topics such as propensity score methods, matching methods, regression discontinuity, mediation analysis, instrumental variables, bias correction, and confounding control.",41989,1020970,01_policy_core,policy_methods_and_evaluation,5,0,0
https://openalex.org/T13459,Public Administration and Political Analysis,"This cluster of papers explores various aspects of political governance, leadership, and public administration in modern societies. It covers topics such as participatory democracy, policy change, digitalization, crisis management, and the complexities of governing complex socio-economic systems.",289637,156961,01_policy_core,international_and_public_institutions,10,0,0
https://openalex.org/T13033,Social Sciences and Governance,"This cluster of papers explores the role of social innovation in territorial development, focusing on topics such as economic development, territorial governance, solidarity economy, community engagement, and institutionalization. It delves into the impact of cooperatives, local development initiatives, participative evaluation, and the promotion of citizenship within the context of social innovation. The papers also discuss the challenges and opportunities for fostering social innovation to address various societal and economic issues at the local level.",289240,292212,01_policy_core,international_and_public_institutions,11,3,0
https://openalex.org/T14477,"Management, Economics, and Public Policy","This cluster of papers focuses on the concept of market-driven management, exploring topics such as global competition, corporate responsibility, intangible assets, market orientation, brand equity, strategic marketing, corporate governance, sustainable development, innovation and imitation, and network culture.",119057,172673,01_policy_core,international_and_public_institutions,10,3,1
https://openalex.org/T10213,Public Policy and Administration Research,"This cluster of papers explores the concept of collaborative governance in public administration and management, focusing on topics such as public management reform, network management, public service motivation, co-production, performance measurement, policy implementation, stakeholder involvement, institutional theory, and public value. The papers discuss theoretical frameworks, empirical evaluations, and practical implications related to collaborative governance in the public sector.",64212,962458,01_policy_core,international_and_public_institutions,15,0,0
https://openalex.org/T10070,Political Conflict and Governance,"This cluster of papers focuses on the analysis of social movements, political conflict, and governance dynamics, with a particular emphasis on topics such as civil war, democracy, ethnic conflict, political institutions, human rights, authoritarianism, protest, state capacity, transitional justice, and global governance.",43190,764645,01_policy_core,international_and_public_institutions,15,1,0
https://openalex.org/T13291,Political Theory and Democracy,"This cluster of papers covers a wide range of topics related to democratic theory, including deliberative democracy, political participation, global governance, civil society, democratic crisis, and democratization. It explores the challenges and prospects for democracy in various contexts and provides insights into the evolution of democratic theory and practice.",37034,33707,01_policy_core,international_and_public_institutions,8,0,0
https://openalex.org/T13765,Social Science and Policy Research,"This cluster of papers covers a wide range of interdisciplinary social science research topics including qualitative research methodology, phronetic social science, environmental management, conflict minerals, sociology, global governance, vocational education, and ethics and leadership. The papers explore various aspects of social science research methods, ethical considerations, and their applications in different fields.",6147,26224,01_policy_core,international_and_public_institutions,6,2,1
https://openalex.org/T14422,"Sociology, Governance, and Technology","This cluster of papers covers a wide range of topics related to discourse analysis, qualitative and quantitative research methods in social sciences, civilian control, democracy quality, human rights, and societal complexity. It also explores the application of these methods in various contexts such as innovation support systems, climate cycles, education, and public administration.",3824,1657,01_policy_core,international_and_public_institutions,10,7,4
https://openalex.org/T10503,Global Financial Crisis and Policies,"This cluster of papers explores topics related to international finance, capital flows, exchange rate regimes, sovereign debt crises, global imbalances, financial liberalization, and the role of institutions such as the IMF. It delves into the dynamics of capital flows, the impact of financial integration on economies, the management of currency crises, and the synchronization of business cycles across countries.",179252,1382659,01_policy_core,core_general,5,1,0
https://openalex.org/T12961,Regional Development and Policy,"This cluster of papers explores the impact of European Union Cohesion Policy, Smart Specialization, and Structural Funds on regional development and convergence within the European Union. It delves into the role of institutions, innovation policies, and territorial capital in shaping regional growth and addresses the challenges and opportunities for implementing smart specialization strategies in less-developed regions.",139947,699258,01_policy_core,core_general,7,1,2
https://openalex.org/T10785,Economic Theory and Institutions,"This cluster of papers explores the study of economic institutions, behavior, and evolution, encompassing topics such as institutional economics, evolutionary economics, behavioral economics, market evolution, property rights, macroeconomics, social evolution, neoliberalism, and Darwinism in economics.",117888,1588350,01_policy_core,core_general,6,1,0
https://openalex.org/T13721,Political Science Research and Education,"This cluster of papers encompasses the evolution, methodology, and relevance of political science research, including interdisciplinary approaches, comparative politics, and the challenges of academic publishing. It also explores the disciplinary history and international relations within the context of social sciences.",44486,125317,01_policy_core,core_general,5,4,1
https://openalex.org/T12779,Public Procurement and Policy,"This cluster of papers explores the role of public procurement in driving innovation, sustainability, and social outcomes. It discusses the use of demand-side policies, green procurement practices, and policy instruments to promote innovation and sustainable development. The cluster also emphasizes the impact on small businesses, supply chain management, and the success of market-driven innovations.",38056,160657,01_policy_core,core_general,6,3,0
https://openalex.org/T14503,"Globalization, Economics, and Policies","This cluster of papers explores the impact of globalization on economic development, international trade, and technology innovation. It delves into the role of BRICS countries, the effects of financial crises, corporate strategies in a globalized economy, and the influence of information technology on business sustainability.",26792,94856,01_policy_core,core_general,4,4,0
https://openalex.org/T14424,Economic Analysis and Policy,"This cluster of papers covers a wide range of topics related to economic policy, development analysis, and the impact of digital technology on various aspects of the economy. It includes studies on the influence of artificial intelligence, taxation policies, financial markets, institutional evolution, and the socio-economic impact of events such as the COVID-19 pandemic. Additionally, it explores the role of intergenerational leadership and globalization in shaping economic policies and development strategies.",25851,20273,01_policy_core,core_general,9,2,0
https://openalex.org/T13893,Sustainable Development and Policies,"This cluster of papers focuses on the intersection of green jobs, sustainable development, and low-carbon economy. It explores topics such as renewable energy, climate change, environmental sustainability, workforce transition, and policy challenges in the context of creating a more sustainable and environmentally friendly economy.",16472,3657,01_policy_core,core_general,5,4,0
https://openalex.org/T12210,Policy Transfer and Learning,"This cluster of papers explores the global diffusion of public policies, focusing on the mechanisms, networks, and processes involved in policy transfer and convergence across different countries and regions. It delves into the role of advocacy coalitions, learning from other countries, and the impact of globalization on shaping public policies. The cluster also examines the influence of institutional isomorphism, narrative frameworks, and cross-national convergence in the context of international relations.",15833,200949,01_policy_core,core_general,8,0,0
https://openalex.org/T11810,Complex Systems and Decision Making,"This cluster of papers revolves around the application of system dynamics and related methodologies in modeling complex systems, decision making, and sustainability. It covers topics such as soft systems methodology, problem structuring methods, feedback loops, operational research, and group model building.",118068,2068637,01_policy_core,policy_methods_and_evaluation,5,0,0
https://openalex.org/T14196,Multidisciplinary Warburg-centric Studies,"This cluster of papers explores the rule of law, legal theory, and its intersection with property rights, time-space concepts, cultural significance, human rights, economic importance, constitutional law, globalization, and the European Union.",7776,31941,01_policy_core,governance_law_regulation,4,0,2
