id,display_name,description,works_count,cited_by_count,policy_block,policy_subblock,score_core,score_domain,score_context
https://openalex.org/T10574,Crime Patterns and Interventions,"This cluster of papers explores the impact of social structure on crime and delinquency, including the influence of neighborhood effects, general strain theory, youth violence, fear of crime, and developmental trajectories. It investigates the relationship between social disorganization, criminal behavior, and the role of various theories in understanding the dynamics of crime within different social contexts.",77358,1368186,02_domain_policy_knowledge,justice_security_disaster_risk,0,8,0
https://openalex.org/T14146,Earthquake and Tsunami Effects,"This cluster of papers focuses on the impact of tsunamis on structures and infrastructure, including experimental investigations of tsunami forces, debris impact, coastal protection measures, and numerical modeling of tsunami-induced forces. The research aims to understand and mitigate the destructive effects of tsunamis on buildings, bridges, coastal walls, and other infrastructure.",18924,48256,02_domain_policy_knowledge,justice_security_disaster_risk,0,2,0
https://openalex.org/T11357,Risk and Safety Analysis,"This cluster of papers covers recent advances in risk analysis and management, with a focus on topics such as Bayesian networks, fault tree analysis, quantitative risk assessment, dynamic safety analysis, domino effect in industrial accidents, inherent safety, human reliability analysis, process safety, hazardous materials transportation, and uncertainty handling.",126620,657337,02_domain_policy_knowledge,justice_security_disaster_risk,0,2,0
https://openalex.org/T12888,Military Strategy and Technology,"This cluster of papers focuses on the intersection of network centric warfare, organizational design, decision making, and command and control in military operations. It explores topics such as information superiority, autonomous systems, crisis management, and simulation modeling to support decision-making processes in complex military environments.",24542,31364,02_domain_policy_knowledge,justice_security_disaster_risk,1,5,0
https://openalex.org/T11863,"Gender, Security, and Conflict","This cluster of papers explores the intersection of gender dynamics, armed conflict, and security, with a focus on sexual violence, gender inequality, military masculinity, feminist perspectives, war crimes, peacebuilding efforts, UN Resolution 1325, wartime rape, women's roles in conflict, and gender-based violence. The research delves into the experiences of women and men in war-torn regions, the impact of conflict on gender identities, and the challenges of addressing gender-based atrocities in post-conflict settings.",44069,260051,02_domain_policy_knowledge,justice_security_disaster_risk,0,1,0
https://openalex.org/T11430,Disaster Response and Management,"This cluster of papers focuses on disaster response, public health preparedness, and the ethical considerations surrounding resource allocation, triage, and healthcare worker readiness. It covers a wide range of topics including infectious diseases, mass casualties, hospital preparedness, and the impact of natural disasters on public health. The papers also discuss the challenges and strategies for managing surge capacity, as well as the ethical dilemmas faced during pandemics and other public health emergencies.",129349,558161,02_domain_policy_knowledge,justice_security_disaster_risk,0,12,0
https://openalex.org/T10318,Criminal Justice and Corrections Analysis,"This cluster of papers explores the multifaceted impact of mass incarceration on society and individuals, addressing topics such as racial disparities in sentencing, challenges faced during reentry, public health implications, and the perpetuation of social inequality. It delves into the complex dynamics of the criminal justice system and its effects on recidivism, judicial bias, and the well-being of both inmates and their communities.",119251,933108,02_domain_policy_knowledge,justice_security_disaster_risk,0,13,0
https://openalex.org/T12842,"Youth, Drugs, and Violence","This cluster of papers explores the patterns and impacts of drug use, with a focus on cocaine and crack, among adolescents and adults in Brazil. It covers prevalence, risk factors, family influences, treatment strategies, and the broader social context. The research sheds light on public health implications and provides insights for addressing drug use issues in the country.",84057,111306,02_domain_policy_knowledge,justice_security_disaster_risk,0,2,0
https://openalex.org/T12265,Gun Ownership and Violence Research,"This cluster of papers focuses on the public health implications of firearm violence, including topics such as gun ownership, suicide prevention, youth violence, mass shootings, firearm legislation, injury prevention, mental health, and homicide rates.",32601,220424,02_domain_policy_knowledge,justice_security_disaster_risk,0,4,0
https://openalex.org/T13582,"Stalking, Cyberstalking, and Harassment","This cluster of papers encompasses research on stalking and cyberstalking, including topics such as victimization, psychological impact, risk factors, intimate partner violence, gender differences, law enforcement response, mental health effects, and help-seeking behaviors.",9645,70507,02_domain_policy_knowledge,justice_security_disaster_risk,1,2,0
https://openalex.org/T14133,Border Security and International Relations,"This cluster of papers covers a wide range of topics related to human rights, international relations, homeland security, global governance, and legal research. It includes discussions on the Arab Charter on Human Rights, child-friendly healthcare, counterterrorism, customs and trade, energy policy, and the Eurasian Economic Union. The papers also delve into issues such as religious minorities in Pakistan, the role of customs in security, and the impact of international relations on human rights.",9268,5959,02_domain_policy_knowledge,justice_security_disaster_risk,4,3,2
https://openalex.org/T13800,Earthquake and Disaster Impact Studies,"This cluster of papers focuses on disaster recovery, urban reconstruction planning, and the impact of natural disasters such as earthquakes and tsunamis on housing, communities, and coastal vegetation. It also explores topics related to community resilience, geological nomenclature, biotechnology education, and STEM research in the context of disaster-affected areas.",101268,17201,02_domain_policy_knowledge,justice_security_disaster_risk,0,9,0
https://openalex.org/T10994,"Terrorism, Counterterrorism, and Political Violence","This cluster of papers explores the multifaceted aspects of terrorism, including its causes, effects, and countermeasures. It delves into the psychology, sociology, and economics of radicalization, as well as the impact of terrorism on global politics, economies, and societies. The papers also examine the role of education, poverty, and political freedom in relation to terrorism.",99337,623666,02_domain_policy_knowledge,justice_security_disaster_risk,0,2,1
https://openalex.org/T11548,Sexual Assault and Victimization Studies,"This cluster of papers focuses on the prevention of sexual violence and harassment, covering topics such as bystander education, rape myths, victim blame, workplace harassment, social reactions to assault disclosure, sexual assault perpetration, alcohol consumption, campus sexual assault, and the psychological impact of sexual violence. The research aims to understand risk factors, develop prevention strategies, and improve support systems for survivors.",39165,516873,02_domain_policy_knowledge,justice_security_disaster_risk,0,1,0
https://openalex.org/T14412,Marine and Coastal Research,"This cluster of papers covers a wide range of topics related to marine safety, industrial risk management, and accident prevention in various industries such as shipbuilding, nuclear power plants, and aquaculture. It includes studies on fire resistance design, human error analysis, wireless sensor networks, and the application of augmented reality in education. The focus is on enhancing safety measures and preventing accidents in marine and industrial environments.",29540,27830,02_domain_policy_knowledge,justice_security_disaster_risk,0,5,0
https://openalex.org/T14171,"Education, Law, and Society","This cluster of papers explores the challenges and opportunities of digital transformation in justice systems, covering topics such as digital justice, criminal proceedings, taxation in the digital economy, artificial intelligence in legal processes, electronic evidence, access to justice in the digital age, judicial specialization, cybercrime, and data retention laws.",19919,6807,02_domain_policy_knowledge,justice_security_disaster_risk,6,12,0
